Gene	proba_m1	proba_m2	bayes_factor	scale1	scale2	raw_mean1	raw_mean2	non_zeros_proportion1	non_zeros_proportion2	raw_normalized_mean1	raw_normalized_mean2	comparison	group1	group2
AHI1	0.3686	0.6314	-0.5382275195963095	0.0003019861	0.00054067624	0.41036677	0.86893225	0.22670984949513537	0.37724489270856987	1.8281516	4.9571657	2 vs Rest	2	Rest
ATP8B4	0.3686	0.6314	-0.5382275195963095	1.151561e-05	2.6145213e-05	0.004667553	0.023339754	0.004096018289197939	0.00864041017388416	0.019507792	0.097235315	2 vs Rest	2	Rest
ATP10B	0.3684	0.6315999999999999	-0.5390869666887328	8.422475e-06	1.9421917e-05	0.013621656	0.019255346	0.013431129738997884	0.013875179521244625	0.06125077	0.091730885	2 vs Rest	2	Rest
TPX2	0.368	0.632	-0.5408064446267986	0.00016168969	0.00031327494	0.31977555	0.7315885	0.10211468851209923	0.1993703306932323	1.5488955	3.309082	2 vs Rest	2	Rest
ABCB5	0.368	0.632	-0.5408064446267986	1.3376011e-05	2.9977968e-05	0.0100019025	0.015255084	0.008763574014097912	0.012439009557312844	0.046600934	0.10903544	2 vs Rest	2	Rest
LDB2	0.3678	0.6322	-0.5416664762403864	0.00025535322	0.00049122307	0.2418579	1.0953399	0.12935797294723053	0.3000893512909038	1.0747765	4.0640655	2 vs Rest	2	Rest
AF228730.5	0.3678	0.6322	-0.5416664762403864	3.589769e-05	8.9120425e-05	0.023814045	0.10054978	0.01933701657458567	0.07513928977418645	0.10380008	0.70307034	2 vs Rest	2	Rest
PLXDC1	0.3678	0.6322	-0.5416664762403864	1.6737651e-05	2.8650498e-05	0.013621655	0.051599108	0.0126690798247285	0.015456369904987107	0.05609732	0.17195162	2 vs Rest	2	Rest
TMEM144	0.3674	0.6326	-0.5433871266800103	4.1004328e-06	7.807067e-06	0.002571918	0.0063808654	0.0024766622213754997	0.004743571151228303	0.011519875	0.028766617	2 vs Rest	2	Rest
LINC01162	0.3674	0.6326	-0.5433871266800103	7.4887926e-06	1.6147207e-05	0.004953322	0.0053657223	0.004667555724899976	0.004341256438204993	0.026438506	0.032472838	2 vs Rest	2	Rest
ARL4A	0.367	0.633	-0.5451085626394381	5.2171017e-05	0.000112516485	0.0618211	0.15703323	0.05010478186321189	0.11196044217197024	0.273587	0.9608446	2 vs Rest	2	Rest
CDC45	0.3664	0.6335999999999999	-0.547692196190493	2.3686078e-05	0.00012288055	0.039817043	0.20912533	0.03105353400647765	0.1285863315915662	0.17144512	1.254169	2 vs Rest	2	Rest
PRKCH	0.3662	0.6337999999999999	-0.5485538034867758	2.4840649e-05	4.244804e-05	0.01695562	0.030127876	0.013716898456848902	0.01897428460491245	0.07047017	0.12562428	2 vs Rest	2	Rest
AC078878.2	0.366	0.634	-0.5494156094863263	4.7247345e-06	4.7245045e-05	0.0013335873	0.007073244	0.0006667936749857117	0.0020817447359926847	0.0053760596	0.039830785	2 vs Rest	2	Rest
UNC5C	0.366	0.634	-0.5494156094863263	1.925573e-05	4.641134e-05	0.026195439	0.047565214	0.02390931606020205	0.027287229314709588	0.117203005	0.24005029	2 vs Rest	2	Rest
CDHR3	0.3658	0.6342	-0.5502776145780356	0.00029987603	0.00050976226	0.41627073	1.1236589	0.21794627548103826	0.3530732633806683	1.6715337	4.4872	2 vs Rest	2	Rest
LST1	0.3658	0.6342	-0.5502776145780356	2.3215725e-06	8.951496e-06	0.0006667937	0.008504709	0.0006667936749857117	0.003616154339151354	0.0026261536	0.039446548	2 vs Rest	2	Rest
PECAM1	0.3656	0.6344000000000001	-0.5511398191512719	8.649506e-06	2.4880726e-05	0.010763961	0.01373009	0.010573442560487697	0.007344582551704584	0.04989544	0.06858671	2 vs Rest	2	Rest
AC011029.1	0.3656	0.6344000000000001	-0.5511398191512719	1.4512821e-05	2.4963627e-05	0.0051438343	0.0050990772	0.0037149933320632473	0.0036769693539106915	0.021130122	0.03346571	2 vs Rest	2	Rest
LINC02842	0.3656	0.6344000000000001	-0.5511398191512719	1.2510204e-05	2.7481752e-05	0.0037149924	0.004112018	0.0024766622213754997	0.002731997586111755	0.015518516	0.023502493	2 vs Rest	2	Rest
ALPK3	0.3656	0.6344000000000001	-0.5511398191512719	1.728374e-05	2.4229432e-05	0.010668701	0.013963961	0.009239855210516276	0.01040404560190462	0.049276993	0.07149918	2 vs Rest	2	Rest
LCP1	0.3654	0.6346	-0.5520022235958784	7.5074345e-06	1.6131704e-05	0.0040007606	0.016130006	0.0038102495713469202	0.008331657022029119	0.018726498	0.06390951	2 vs Rest	2	Rest
SPATA6	0.3652	0.6348	-0.5528648283021776	7.841678e-05	0.00012892061	0.050295174	0.1951735	0.03676890836349793	0.12441348596347074	0.20493405	0.9816556	2 vs Rest	2	Rest
GLRA2	0.365	0.635	-0.5537276336609718	9.12321e-05	0.0001670298	0.06172592	0.26607534	0.038769289388455024	0.11745718389060776	0.26752025	1.1939874	2 vs Rest	2	Rest
CCL3L3	0.365	0.635	-0.5537276336609718	2.6452296e-06	3.5992205e-05	0.00085730624	0.046636548	0.0008573061535530579	0.0055528786553333325	0.0029210567	0.27680236	2 vs Rest	2	Rest
RRM2	0.365	0.635	-0.5537276336609718	6.0382445e-05	0.00045788402	0.09773258	0.8252712	0.0616307868165361	0.23224786328767477	0.42734027	4.60109	2 vs Rest	2	Rest
ATP10A	0.3646	0.6354	-0.5554538479016536	1.1329496e-05	3.0136582e-05	0.009811393	0.029281203	0.009525623928367295	0.02032624916379336	0.043349206	0.14536965	2 vs Rest	2	Rest
AC011092.2	0.3646	0.6354	-0.5554538479016536	0.00014805069	0.00019514814	0.18270275	0.19915754	0.11773671175462244	0.13421405949582266	0.83467567	1.2562082	2 vs Rest	2	Rest
POLE2	0.3644	0.6355999999999999	-0.5563172575675523	0.00015927466	0.0002962421	0.18851377	0.40626565	0.1307868165364855	0.2283369900308515	0.8631766	2.5262363	2 vs Rest	2	Rest
CTSL	0.3642	0.6357999999999999	-0.5571808694539704	5.43442e-05	0.00011047179	0.06677438	0.18377802	0.05724899980948723	0.1353274420737221	0.2880303	1.0210465	2 vs Rest	2	Rest
AC105411.1	0.3642	0.6357999999999999	-0.5571808694539704	3.9637453e-05	5.9023376e-05	0.014669471	0.020490285	0.010954467517622388	0.012607420367415594	0.06568238	0.11046057	2 vs Rest	2	Rest
AC091946.1	0.3638	0.6362	-0.5589087014617191	5.3081363e-05	7.9557765e-05	0.01990855	0.046232663	0.013431129738997884	0.03322371037083225	0.08722607	0.29503575	2 vs Rest	2	Rest
AC009522.1	0.3632	0.6368	-0.5615019759735133	2.2155684e-05	3.0179042e-05	0.010097162	0.013248214	0.008096780339112201	0.010361942899378933	0.046244495	0.07120842	2 vs Rest	2	Rest
KIF20A	0.363	0.637	-0.5623668094576907	3.063817e-05	5.9004247e-05	0.057153646	0.14511377	0.030100971613640903	0.07258973723235032	0.26460505	0.61519665	2 vs Rest	2	Rest
CD53	0.3626	0.6374	-0.5640970917726221	3.2651772e-06	9.836779e-06	0.0012383312	0.014792019	0.0012383311106877503	0.004285119501504066	0.005134484	0.054143984	2 vs Rest	2	Rest
FN1	0.3624	0.6376	-0.5649625413971765	9.9097524e-05	0.00015846205	0.1233563	0.32690665	0.09144598971232729	0.11674143794767028	0.5370176	1.3909807	2 vs Rest	2	Rest
LINC01322	0.3624	0.6376	-0.5649625413971765	9.8533244e-05	0.00019424254	0.21156727	0.3887434	0.16688893122499424	0.20816043936496784	0.89230263	1.9186455	2 vs Rest	2	Rest
LINC01482	0.3624	0.6376	-0.5649625413971765	1.12011585e-05	2.0466969e-05	0.0047628097	0.008074313	0.004381787007048958	0.005300262440179161	0.02080829	0.03741763	2 vs Rest	2	Rest
UNC13C	0.362	0.638	-0.5666940595686909	8.2393526e-05	0.00015660754	0.040674347	0.16595575	0.024195084778053075	0.08729761464800681	0.15503441	0.904201	2 vs Rest	2	Rest
OSM	0.362	0.638	-0.5666940595686909	8.2106607e-07	2.2587967e-06	9.525624e-05	0.0015999011	9.525623928367309e-05	0.0008233417382802429	0.0002819066	0.007733821	2 vs Rest	2	Rest
KCNK13	0.3614	0.6386000000000001	-0.5692928901116371	9.266399e-06	1.8586483e-05	0.004667554	0.009215756	0.003905505810630593	0.006535275047599554	0.020682683	0.049096942	2 vs Rest	2	Rest
TEK	0.3614	0.6386000000000001	-0.5692928901116371	1.2703651e-05	2.276776e-05	0.0046675536	0.013510183	0.004286530767765285	0.009959628186355698	0.022471156	0.070450634	2 vs Rest	2	Rest
KANK1	0.3614	0.6386000000000001	-0.5692928901116371	0.00010790338	0.00014298355	0.08439674	0.16003315	0.05658220613450153	0.09618128488093673	0.33706483	0.750912	2 vs Rest	2	Rest
UBE2E2	0.361	0.639	-0.5710264839932755	0.00038448258	0.00048861123	0.4589455	0.83912814	0.19089350352447762	0.32934605146831747	1.8011911	3.820144	2 vs Rest	2	Rest
CENPA	0.3608	0.6392	-0.5718935941919661	9.3927905e-05	0.0001566455	0.17412871	0.31127676	0.08020575347685327	0.12661218265092097	0.8256402	1.6054678	2 vs Rest	2	Rest
SPARC	0.3606	0.6394	-0.5727609137646281	3.8898783e-05	0.00029086065	0.05362909	0.5419719	0.0474376071632691	0.23897961761371386	0.23157813	3.1750026	2 vs Rest	2	Rest
NFE2L3	0.3604	0.6396	-0.5736284431134405	6.2017e-05	7.023619e-05	0.08134851	0.07726757	0.05886835587730964	0.05958468022996119	0.3903921	0.46808258	2 vs Rest	2	Rest
TRHDE	0.3604	0.6396	-0.5736284431134405	2.1185737e-05	4.0116836e-05	0.01724139	0.030493265	0.015050485806820323	0.021392850961111168	0.071207605	0.15347534	2 vs Rest	2	Rest
SPHKAP	0.3596	0.6404000000000001	-0.5771006663316591	3.3998636e-05	0.00014804275	0.022861494	0.23883295	0.015812535721089708	0.09677540079435543	0.09643014	1.0929543	2 vs Rest	2	Rest
OSTN	0.3594	0.6406000000000001	-0.5779692506118136	7.0951232e-06	1.5222486e-05	0.0036197356	0.0080930265	0.003048199657077537	0.00553416634309969	0.01579964	0.029946102	2 vs Rest	2	Rest
SMIM23	0.3588	0.6412	-0.5805762782758351	1.8124003e-05	3.680162e-05	0.0031434554	0.0023811383	0.0015240998285387696	0.0012864714660628866	0.011985214	0.022818202	2 vs Rest	2	Rest
EPHA6	0.3586	0.6414	-0.5814457137926932	0.00020121314	0.000535475	0.23966697	0.70327026	0.09820918270146843	0.2333191431630486	0.94278324	4.3930674	2 vs Rest	2	Rest
LEF1	0.3586	0.6414	-0.5814457137926932	0.00011713323	0.00035506836	0.18575102	0.47429875	0.10430558201562383	0.220655585858957	0.7041799	3.1932526	2 vs Rest	2	Rest
RSPO2	0.3584	0.6416	-0.5823153631357787	1.3232707e-05	6.711672e-05	0.016669843	0.1096001	0.007715755381977509	0.017594251577681075	0.050011914	0.64543825	2 vs Rest	2	Rest
SGO1	0.3584	0.6416	-0.5823153631357787	6.36365e-05	0.00018221384	0.1228802	0.3872293	0.060201943227281035	0.1673395302273604	0.58314735	1.9695569	2 vs Rest	2	Rest
AC003044.1	0.3574	0.6426000000000001	-0.5866668315383565	1.188868e-05	2.9804703e-05	0.007048957	0.012027251	0.0063821680320060884	0.007597198766858755	0.03286176	0.04854371	2 vs Rest	2	Rest
LINC01841	0.3566	0.6434	-0.5901518968756925	2.640534e-05	5.380561e-05	0.020003822	0.015180239	0.017241379310344827	0.01234076991808624	0.08955351	0.09486211	2 vs Rest	2	Rest
AC007432.1	0.3562	0.6437999999999999	-0.5918957354678052	4.267313e-06	2.5912532e-05	0.00076205	0.018464552	0.0007620499142693848	0.013252995139476134	0.0034583416	0.10057844	2 vs Rest	2	Rest
SPTLC3	0.3562	0.6437999999999999	-0.5918957354678052	2.2857133e-05	3.3864577e-05	0.009716135	0.014628242	0.007144217946275472	0.010506963319189634	0.044740345	0.07624079	2 vs Rest	2	Rest
PCDH15	0.356	0.644	-0.5927679826903864	4.5871868e-05	8.907344e-05	0.061535403	0.12101124	0.0368641646027816	0.03146943109892926	0.21733287	0.46356288	2 vs Rest	2	Rest
TMEM117	0.3558	0.6442	-0.5936404490828161	7.496932e-05	0.0001435141	0.042674698	0.15405451	0.031529815202896015	0.09100265247027142	0.18073224	0.8566993	2 vs Rest	2	Rest
MMRN1	0.3546	0.6454	-0.5988798732712317	2.8642366e-06	8.246699e-06	0.0014288437	0.0107641965	0.0014288435892550965	0.0063387957691463095	0.0069469227	0.040882926	2 vs Rest	2	Rest
AC046195.1	0.3542	0.6457999999999999	-0.600628120227475	1.0054985e-05	3.2309614e-05	0.011430754	0.027971122	0.011049723756906061	0.016368595126377276	0.05154197	0.11950109	2 vs Rest	2	Rest
SLC35F1	0.354	0.646	-0.6015025778801165	0.00060388475	0.0013690685	1.0204667	2.2449522	0.3496856544103749	0.5262182884789236	3.9603524	12.398761	2 vs Rest	2	Rest
CDH9	0.3536	0.6464	-0.6032521636331516	8.870547e-06	2.7225682e-05	0.003714992	0.01872656	0.0034292246142122286	0.011278846198827236	0.014378629	0.09748388	2 vs Rest	2	Rest
CDH18	0.3536	0.6464	-0.6032521636331516	3.2374253e-05	0.0001742395	0.0546769	0.33874053	0.047913888359687455	0.05762456552348825	0.23153646	1.172201	2 vs Rest	2	Rest
AC092958.1	0.3532	0.6468	-0.6050026461213063	5.1863503e-06	2.7999225e-05	0.0015241	0.034001213	0.0014288435892550965	0.01816029902274886	0.006511038	0.17698514	2 vs Rest	2	Rest
KIAA0319	0.3528	0.6472	-0.6067540287181492	7.099057e-05	0.00021233826	0.032863382	0.4666449	0.02390931606020205	0.18522382264462756	0.13245882	1.8006663	2 vs Rest	2	Rest
AC087280.2	0.3526	0.6474	-0.6076300586140266	5.637291e-05	8.6319014e-05	0.020575348	0.04458924	0.012859592303295846	0.026847489977218912	0.08594433	0.22469519	2 vs Rest	2	Rest
PIP5K1B	0.3526	0.6474	-0.6076300586140266	4.5107627e-05	0.000109437526	0.030196184	0.14489964	0.0240998285387694	0.07570533721925465	0.13154122	0.75214714	2 vs Rest	2	Rest
NDST4	0.3518	0.6482	-0.6111364454060852	0.0003349148	0.00057885394	0.66907465	0.8782318	0.26481234520860536	0.36289254922531033	2.5825703	5.400927	2 vs Rest	2	Rest
SOCS3	0.3516	0.6484	-0.6120136110316674	1.30499575e-05	3.6160054e-05	0.026195427	0.04406275	0.025242903410173496	0.034093832889696134	0.11079013	0.3375054	2 vs Rest	2	Rest
AC106845.1	0.3516	0.6484	-0.6120136110316674	3.1399206e-06	7.870623e-06	0.0017146125	0.008602941	0.0017146123071061158	0.004837132712396514	0.007562481	0.033170786	2 vs Rest	2	Rest
CFAP299	0.351	0.649	-0.6146464801565167	4.7318754e-05	8.305368e-05	0.027148008	0.05356297	0.017812916746046875	0.03185771157777712	0.12588692	0.3585745	2 vs Rest	2	Rest
DELEC1	0.351	0.649	-0.6146464801565167	1.5967958e-05	4.423389e-05	0.02019432	0.06986796	0.01914650409601832	0.04129339502158601	0.09340093	0.3348286	2 vs Rest	2	Rest
AC099489.1	0.3508	0.6492	-0.6155245620397107	2.3085327e-05	6.662968e-05	0.014764733	0.030605434	0.012192798628310136	0.021940186093945307	0.06648534	0.18014106	2 vs Rest	2	Rest
COL20A1	0.3508	0.6492	-0.6155245620397107	3.919375e-06	8.039523e-06	0.002571918	0.012883368	0.0025719184606591726	0.005085070849492275	0.010209625	0.04123161	2 vs Rest	2	Rest
ADAMTS9	0.3504	0.6496	-0.6172814166405081	6.843865e-05	0.00027275443	0.089350045	0.3257707	0.05820156220232394	0.17563376262490543	0.35778865	2.4812365	2 vs Rest	2	Rest
AC008056.1	0.35	0.65	-0.6190391952194106	1.838194e-05	5.898565e-05	0.00676319	0.065309584	0.0054296056391693595	0.03470666111534758	0.029057704	0.3820017	2 vs Rest	2	Rest
IKZF1	0.3492	0.6508	-0.6225575381082555	7.572479e-06	2.025463e-05	0.0026671744	0.018619029	0.0024766622213754997	0.00945907383410586	0.012213723	0.075576544	2 vs Rest	2	Rest
TNF	0.3492	0.6508	-0.6225575381082555	1.3340205e-06	6.7804986e-06	0.0002857687	0.005627719	0.00028576871785101923	0.0012443687635371914	0.001322683	0.026802013	2 vs Rest	2	Rest
LINC00643	0.3488	0.6512	-0.624318109340047	1.6153059e-05	6.584591e-05	0.01324063	0.17253232	0.011621261192608099	0.07381071560559661	0.053469956	0.55375135	2 vs Rest	2	Rest
NALCN	0.3488	0.6512	-0.624318109340047	2.1689155e-05	4.1133397e-05	0.017908176	0.03217736	0.015431510763955015	0.022744815519992075	0.07624547	0.16707645	2 vs Rest	2	Rest
IL1B	0.3488	0.6512	-0.624318109340047	1.9893375e-06	1.1498729e-05	0.00019051248	0.016429532	0.00019051247856734617	0.002544874463775332	0.0011140819	0.06854539	2 vs Rest	2	Rest
PJVK	0.3482	0.6517999999999999	-0.6269607256923753	6.342905e-05	8.599976e-05	0.09115984	0.07656155	0.0757287102305204	0.06124539794069602	0.39659116	0.4262582	2 vs Rest	2	Rest
MAD2L1	0.3482	0.6517999999999999	-0.6269607256923753	0.00023200612	0.0005945245	0.44313204	0.9745172	0.1595542008001521	0.3165842545249237	2.1661582	6.0666275	2 vs Rest	2	Rest
CDK14	0.3482	0.6517999999999999	-0.6269607256923753	0.00036671583	0.0006109341	0.5406735	1.0996879	0.2833873118689253	0.42496128890454354	2.291152	5.8412	2 vs Rest	2	Rest
MGST1	0.3476	0.6524	-0.6296054639149421	6.853504e-05	0.00025421244	0.06734593	0.42233998	0.05239093160602	0.17715413799388577	0.29024562	2.0074017	2 vs Rest	2	Rest
AL133346.1	0.3476	0.6524	-0.6296054639149421	4.576449e-05	9.1016715e-05	0.019051258	0.07487519	0.014002667174699921	0.0473889307316916	0.08405175	0.39555034	2 vs Rest	2	Rest
AC139720.1	0.3474	0.6526000000000001	-0.6304875168902764	1.8131486e-05	3.1802167e-05	0.008954084	0.0149463415	0.007048961706991799	0.010839106861336724	0.039076373	0.081545025	2 vs Rest	2	Rest
ARHGAP20	0.3474	0.6526000000000001	-0.6304875168902764	2.4440467e-05	4.994114e-05	0.019337019	0.06505272	0.01562202324252236	0.03693810434920818	0.07733028	0.2619411	2 vs Rest	2	Rest
PARPBP	0.3472	0.6528	-0.6313698073804865	6.032525e-05	0.00016436215	0.09735155	0.33021227	0.06201181177367079	0.15528412307086092	0.46719924	1.6577631	2 vs Rest	2	Rest
CDH7	0.347	0.653	-0.6322523358250642	6.479448e-05	0.00015360065	0.042960495	0.2616226	0.02838635930653476	0.1070250698203425	0.16698782	1.204897	2 vs Rest	2	Rest
TP73	0.3468	0.6532	-0.633135102664107	4.4298945e-06	1.4239238e-05	0.0027624303	0.0149042625	0.0027624309392265184	0.007751575342786304	0.012403598	0.08111853	2 vs Rest	2	Rest
PLA2G4A	0.3466	0.6534	-0.634018108338323	7.792081e-06	2.4526236e-05	0.003143455	0.01053029	0.002095637264240808	0.006848706277513062	0.012280393	0.04728127	2 vs Rest	2	Rest
BACE2	0.346	0.654	-0.6366685627882607	3.391843e-05	8.164051e-05	0.027814794	0.14130223	0.0240998285387694	0.08093542848856253	0.122169614	0.636504	2 vs Rest	2	Rest
GUCY1A1	0.346	0.654	-0.6366685627882607	8.32929e-05	0.00014872552	0.058106165	0.20276263	0.03829300819203667	0.11448660432351429	0.23602548	1.0678098	2 vs Rest	2	Rest
TAL1	0.3456	0.6544	-0.6384367347046256	1.3382615e-06	3.3254203e-06	0.00038102496	0.0039061867	0.00038102495713469235	0.002278224014445929	0.0018628578	0.015340862	2 vs Rest	2	Rest
FZD8	0.3452	0.6548	-0.6402058725908323	1.2337231e-05	0.000108622255	0.023433015	0.21031821	0.022480472470946932	0.12820272919077733	0.09912803	1.1434306	2 vs Rest	2	Rest
ITM2A	0.3452	0.6548	-0.6402058725908323	2.3117775e-05	4.8918322e-05	0.030481953	0.085763216	0.026862259477995965	0.03922568451976968	0.1410899	0.3748517	2 vs Rest	2	Rest
CYP26A1	0.345	0.655	-0.641090804885561	6.590174e-06	8.259997e-05	0.0044770413	0.11522462	0.004000762049914266	0.05157113251590833	0.019615065	0.7641302	2 vs Rest	2	Rest
XYLB	0.3448	0.6552	-0.641975980009517	6.754312e-05	0.0001254649	0.071156144	0.17431681	0.05562964374166482	0.12084411240490016	0.3020546	1.0770102	2 vs Rest	2	Rest
VSTM2L	0.3448	0.6552	-0.641975980009517	4.164409e-05	0.00016467078	0.038197663	0.3147685	0.03286340255286741	0.15916224978127538	0.15239969	1.3692032	2 vs Rest	2	Rest
KLHL6	0.3448	0.6552	-0.641975980009517	3.877201e-06	7.669855e-06	0.0018098687	0.0063434485	0.0017146123071061158	0.0036535789636186386	0.008596234	0.027015498	2 vs Rest	2	Rest
FGF12	0.344	0.656	-0.6455191177448263	0.0001866294	0.000490702	0.15479177	1.0152801	0.09239855210516407	0.24441554431757587	0.66483325	3.8009787	2 vs Rest	2	Rest
PIK3R5	0.344	0.656	-0.6455191177448263	5.1994116e-06	1.0067079e-05	0.0047628093	0.010090561	0.004667555724899976	0.006610124296534123	0.01886637	0.047083233	2 vs Rest	2	Rest
AL078459.1	0.3434	0.6566000000000001	-0.6481790427135312	9.951119e-05	0.00021222935	0.17432031	0.34868306	0.1305010478186345	0.2142887216214732	0.74967086	2.135187	2 vs Rest	2	Rest
LINC02299	0.343	0.657	-0.6499535573848522	1.9996953e-05	5.000363e-05	0.011430754	0.014464505	0.01000190512478566	0.011250777730476778	0.049336895	0.103303075	2 vs Rest	2	Rest
AC091885.2	0.343	0.657	-0.6499535573848522	4.598923e-05	0.00010431876	0.03638784	0.09885084	0.026004953324442893	0.07152313543503172	0.15637432	0.75899506	2 vs Rest	2	Rest
CSMD1	0.3428	0.6572	-0.6508411854840284	0.00014744396	0.00046438657	0.13440649	0.77120304	0.0874452276624128	0.1740853187875747	0.55775714	3.4307857	2 vs Rest	2	Rest
DNAI1	0.3426	0.6574	-0.6517290613629808	3.1598312e-05	9.5703304e-05	0.021146888	0.14602108	0.017050866831777478	0.08865893536300555	0.08969548	0.8380556	2 vs Rest	2	Rest
KIF15	0.3426	0.6574	-0.6517290613629808	7.824454e-05	0.00025113198	0.11916507	0.48688915	0.0726805105734427	0.19114626946656327	0.55780995	2.4090447	2 vs Rest	2	Rest
PKP4	0.3422	0.6577999999999999	-0.6535055582763762	0.00029635153	0.00045717016	0.41322348	0.86931354	0.22737664317012102	0.3761408662867807	1.7244573	4.2322655	2 vs Rest	2	Rest
PLEKHH2	0.342	0.6579999999999999	-0.6543941802205144	4.5482895e-05	9.210621e-05	0.036578335	0.11337434	0.02733854067441434	0.06504399732412706	0.14807257	0.58509254	2 vs Rest	2	Rest
AC007681.1	0.342	0.6579999999999999	-0.6543941802205144	7.258679e-05	9.89951e-05	0.025814438	0.055814166	0.01686035435321013	0.039127444880543115	0.11490993	0.3084467	2 vs Rest	2	Rest
ALOX5AP	0.342	0.6579999999999999	-0.6543941802205144	7.0145993e-06	2.2687314e-05	0.005048578	0.012219085	0.004667555724899976	0.0060066522269991585	0.021734787	0.05608652	2 vs Rest	2	Rest
MYBL2	0.3416	0.6584	-0.6561721733627763	1.5609843e-05	9.2577895e-05	0.033434886	0.18806936	0.02819584682796741	0.1078390554025067	0.15000151	0.9817396	2 vs Rest	2	Rest
ENG	0.3412	0.6588	-0.6579511685567516	1.643305e-05	3.1561696e-05	0.016574599	0.031634104	0.014478948371118286	0.021093453965372835	0.07315186	0.19187106	2 vs Rest	2	Rest
CCDC178	0.3408	0.6592	-0.6597311694672816	2.5671185e-05	5.3667234e-05	0.011621266	0.025655517	0.00971613640693464	0.01695803296173712	0.048061486	0.11219265	2 vs Rest	2	Rest
AL445123.2	0.3404	0.6596	-0.6615121797697254	2.960301e-06	1.068957e-05	0.001143075	0.008654383	0.001047818632120404	0.00674578856022803	0.0050923247	0.04710083	2 vs Rest	2	Rest
SNCA	0.3402	0.6597999999999999	-0.6624030645943542	0.00020255528	0.000468638	0.3145385	0.84448946	0.20194322728138267	0.32252073558106986	1.26391	4.025679	2 vs Rest	2	Rest
AC016168.4	0.3398	0.6602	-0.6641855958991106	5.9161857e-06	1.2204152e-05	0.0018098686	0.0023109675	0.0012383311106877503	0.0015671561495675212	0.008565951	0.013646067	2 vs Rest	2	Rest
HS3ST2	0.3396	0.6604	-0.6650772433047114	2.0829082e-05	7.6740405e-05	0.009620882	0.12522882	0.00676319298914078	0.06394464898039956	0.035613477	0.5707528	2 vs Rest	2	Rest
LINC01091	0.339	0.661	-0.6677537181013045	1.1412291e-05	2.1979158e-05	0.010287675	0.01667259	0.009811392646218314	0.011891674424478908	0.047448568	0.08395165	2 vs Rest	2	Rest
ANXA8	0.339	0.661	-0.6677537181013045	1.2383413e-05	7.406511e-05	0.0027624306	0.015386161	0.0006667936749857117	0.0034430654509901627	0.013031138	0.08739479	2 vs Rest	2	Rest
NAV3	0.3378	0.6622	-0.673113606237309	0.0007308604	0.0017166206	0.9199771	3.9572086	0.2854829491331665	0.49300861234244875	3.6696494	15.941942	2 vs Rest	2	Rest
PSAT1	0.3378	0.6622	-0.673113606237309	0.00014753157	0.00057331537	0.3424485	0.99166805	0.2514764717088885	0.41313510757283556	1.4636002	6.211225	2 vs Rest	2	Rest
AC009264.1	0.3376	0.6624	-0.6740078258250135	2.4974092e-05	6.363377e-05	0.020956365	0.03778257	0.0180986854638979	0.02725916084635912	0.09870257	0.24986243	2 vs Rest	2	Rest
AC079209.2	0.3374	0.6626000000000001	-0.6749023052075783	2.4981138e-05	0.0001795506	0.014478963	0.04094309	0.011716517431891772	0.01641537590696139	0.06537682	0.27612934	2 vs Rest	2	Rest
FCGRT	0.3374	0.6626000000000001	-0.6749023052075783	1.8379285e-05	4.4490967e-05	0.0314345	0.080534294	0.029719946656506204	0.04266874997075795	0.13967425	0.39170158	2 vs Rest	2	Rest
CEP112	0.3374	0.6626000000000001	-0.6749023052075783	0.00029372924	0.00047188415	0.3821699	0.8701654	0.19222709087444892	0.33449193733258914	1.5845578	4.3216004	2 vs Rest	2	Rest
CCDC80	0.3372	0.6628000000000001	-0.6757970448562249	6.1902656e-06	2.2924098e-05	0.0038102479	0.019989673	0.0037149933320632473	0.012771153099459934	0.016032968	0.094194904	2 vs Rest	2	Rest
SERPINB9	0.3372	0.6628000000000001	-0.6757970448562249	3.269511e-05	0.00011385821	0.016098317	0.05286443	0.011811773671175444	0.021289933243826116	0.073745504	0.27826408	2 vs Rest	2	Rest
MAG	0.337	0.663	-0.676692045242867	2.1972412e-06	5.009144e-06	0.0006667937	0.0013800325	0.0006667936749857117	0.0005660474450676672	0.0026783552	0.0055979975	2 vs Rest	2	Rest
FAM222A-AS1	0.3364	0.6636	-0.6793786155602998	8.9306905e-06	2.8551101e-05	0.0040960163	0.018590936	0.0033339683749285557	0.015105514050606379	0.017998634	0.15882571	2 vs Rest	2	Rest
AL049779.4	0.3364	0.6636	-0.6793786155602998	0.00013116247	0.00027894657	0.20137362	0.3011105	0.12478567346161462	0.1813035932316875	0.81181073	2.2569578	2 vs Rest	2	Rest
ARHGAP44	0.3364	0.6636	-0.6793786155602998	0.00018796526	0.00027537407	0.17555825	0.4672452	0.10763955039055256	0.21854577265461814	0.71218276	2.1156857	2 vs Rest	2	Rest
